-1.374730723312926628e+01,-1.106823836175056819e+01,-8.670086226512599969e-01,-1.248366421952112582e+01,-6.596905382753862623e-01
-1.101122977645294476e+01,-9.140768234322353081e+00,-7.583211683186706908e-01,-1.022061260148504758e+01,-1.071032909401030908e+00
-8.448077104282852190e+00,-7.819328108150564560e+00,1.011641996250761330e-02,-1.056078054197294591e+01,-6.473410708632555688e-02
-1.194471856720236813e+00,-1.745725891640659055e+00,-5.081747862868762206e-02,-5.670366771779656645e+00,1.125424673289311173e+00
-2.857251360476353863e+00,-3.689601231243701651e+00,-1.592280136191300821e-01,-3.997252688325948711e+00,2.954085132930136526e-01
2.204750304503749980e+00,8.467701219610650476e-01,-3.587942861081410140e-01,1.736541877146743573e+00,-1.968973612781306004e+00
-1.416301021444722785e+01,-1.149545253625111485e+01,-7.000572697510794029e-01,-1.708609745394570467e+01,1.744617115393960471e+00
4.448900799877988810e+00,5.238364025493954301e+00,-4.966504451672599796e-01,4.344629886598164070e+00,6.031676859874360863e-01
-1.455904361450229523e+01,-1.477427649348474681e+01,1.931086177653108082e+00,-2.490886313221817616e+01,9.106579540827312025e-01
3.494620913381434324e-01,1.786277810290839207e+00,-3.974824192965245584e-01,7.628755397388683468e-01,-1.420022288876430505e-01
8.221972008611018179e-01,7.328361674020760219e-01,9.560566871266190647e-01,1.107710674684470042e+00,1.284392091048197071e-01
-2.796268092788426785e+01,-2.362216751598950637e+01,-3.728841577789524520e-01,-3.177743319749512096e+01,-2.356054716460274534e+00
-5.753860617202004590e+00,-4.823186624511667020e+00,8.671439142879768802e-01,-4.672701537380929970e+00,-2.609381474509633758e+00
1.185390273821616525e+01,1.012179876672494672e+01,7.821927262357869504e-01,1.492878785247038742e+01,-1.160927930979771761e+00
4.316945967267187712e+00,3.011583692843347038e+00,2.862576568876624705e-01,6.171407437366019266e+00,-1.234439805385332267e+00
-5.585161096948325188e+00,-4.994776349024363071e+00,-4.072141401754221790e-01,-6.770937261623299008e+00,3.056954188865983468e-01
-1.345530984600010349e+01,-1.133829598775044900e+01,-8.745993103370656163e-01,-7.487046234747454676e+00,-5.653858293909794774e+00
4.956550680332389547e+00,4.317087934688391471e+00,6.131268306675216051e-01,4.000199174525056911e+00,-1.058046368442086216e+00
1.009852887089496720e+00,5.321900025146650837e-01,-8.151798591497155799e-01,2.112305239001764701e+00,-1.509793970844628852e+00
1.190696432612960187e+01,1.033002499621926162e+01,-8.091921383588911443e-01,1.119550786163404332e+01,1.723691560078219664e+00
-1.196064617422949450e+00,-1.945239754982158731e-01,9.668119846107636750e-01,1.969176681148091079e+00,-1.088300377608077962e+00
1.018139681855297951e+01,8.246976388252157619e+00,9.281105166006607954e-01,1.239910263648147115e+01,-1.045760917781093147e+00
5.125361858838417994e+00,3.609879154387031441e+00,2.390677575114140418e-02,5.488455782386703952e+00,-5.813627534719905537e-02
-9.342610287354245813e+00,-7.731268123076066701e+00,-1.563040946233996698e-01,-1.047346041800700789e+01,5.953019381923115860e-01
-1.500174704477329435e+01,-1.353645113539774059e+01,-4.217449714941809980e-01,-1.393096450122477492e+01,-3.473802730833407182e+00
-9.012756269407674381e+00,-8.055847383467744649e+00,2.230536468846735232e-01,-7.218735455623933817e+00,-2.279895964976852873e+00
7.875730049783483899e+00,5.080522964500219452e+00,-3.072987629123626885e-01,5.597834568463899707e+00,8.733758482605022966e-01
-1.076799920540620548e+01,-8.379929538167509406e+00,-9.606191089154414442e-01,-1.188718223981662980e+01,3.239360955566045752e-01
7.804724326659746581e+00,7.886452705764392057e+00,-4.847453254920962573e-01,1.221585853061554161e+01,-1.965236247443996054e-01
-1.391975916272281388e+01,-1.230019013681300599e+01,1.582125310566432075e-01,-2.108220739022066326e+01,2.344737297105709217e+00
-7.274656551215924694e+00,-4.900823006380615077e+00,-1.009327464725178647e+00,-3.619679423806719587e+00,-2.834055460246861280e+00
-1.507633597900380806e+01,-1.230656193208934823e+01,-6.218751182499351327e-01,-1.277152206095703235e+01,-7.017082360511535388e-02
1.512735797304702867e+00,1.750650240548173642e+00,7.793811338633033214e-02,4.285834456026286432e+00,-1.059574844856971954e+00
1.747854889617359131e+00,1.434009616768862516e+00,1.072486900681509203e+00,1.873763354377237622e+00,2.607969781215417893e-01
-2.631295118839133806e+00,-3.236774985477933519e+00,1.128486913226229432e-01,-2.077999776138569121e+00,-1.428415818841159757e+00
-1.222451724347064683e+01,-1.064793523369908002e+01,2.031977649252220131e-02,-1.694228887951995688e+01,2.499109543253328625e-01
-3.623600370437610074e+00,-4.394918612901054011e+00,1.227347465016232597e+00,-1.208841478111079226e+01,4.166011945266736127e+00
-9.258606467778243143e+00,-6.092957220184231915e+00,-6.742958600748925058e-01,-9.049389927713555437e+00,8.760205159281516663e-01
1.144262176558279798e+01,9.267414315230722011e+00,-4.651268507859921963e-01,1.360148620922948304e+01,2.386867355522715728e-01
-4.797978018640112197e+00,-3.056260093330916305e+00,5.350342360206701287e-01,-8.818776878995183921e+00,2.591422643049796193e+00
5.419855950216664553e+00,4.300525582340982034e+00,6.835937587496301315e-01,6.865029854723040614e+00,1.038624246071926827e+00
1.465301246828861181e+01,1.244787918664803961e+01,2.905756253796453747e-01,1.260202033405625244e+01,3.583494473929576873e+00
-1.540018170471936187e+01,-1.055417942673638443e+01,-1.663047074664646852e+00,-1.156769667474126706e+01,-1.498908614877157763e+00
-6.595919453684733647e+00,-7.442497481610016230e+00,4.692009890253573401e-01,-7.074270085414214648e+00,-1.858891670729877932e+00
-2.982125311525745914e+01,-2.576030918069873366e+01,4.237787788609890804e-01,-3.022981901129988813e+01,-3.476453726018188917e+00
-8.436151390089570157e+00,-6.892578968927440819e+00,2.945980718296294099e-02,-5.522089045480778502e+00,-1.607028179038499482e+00
3.441739845029571310e+00,2.481758530477126801e+00,4.228750609296795804e-01,9.771181220437048509e+00,-3.264272642902024124e+00
-6.245523149024441167e+00,-6.853941306649915077e+00,8.938692788780848719e-01,-1.296709210240150689e+01,2.522191967707946070e+00
