-3.093809275889600197e-01,8.346150864269537006e-01,9.596326278940869869e-01,-1.716587593900358311e+00,-2.883250720806160849e-01
6.545797843569297614e-01,-6.622808567316134098e-01,-4.143904321339572094e-01,2.226747250478460227e+00,1.190445396150375590e+00
1.271399485940743479e-01,-7.008184484275581383e-01,3.874371503983858878e-01,-1.595388982730842731e+00,-1.172261301468756844e+00
-2.284437611164003290e-01,4.485872461486646867e-01,1.377681906152542213e-01,-3.154393795335662887e+00,-7.999172178859781379e-01
-1.329775072907471989e-01,6.603617448459908612e-01,-2.714988029559067817e-01,2.657407560981392969e+00,7.403334853912187929e-01
-9.165236167233418163e-01,6.023249586973399294e-01,6.692547850871193027e-02,-1.384436861403834929e+00,-4.686306825334007886e-01
9.642467821849634579e-02,-7.554452212099062036e-01,1.996961679549798807e-01,-2.363755944550273824e+00,-1.360748583807999790e+00
4.586510213429826899e-01,6.646579446016273041e-01,-2.993552350448970278e-01,2.535711937569244068e+00,6.739559411328676086e-01
-1.140754962294148855e+00,-1.067449689706290838e+00,1.410399943473974904e+00,-6.042346709224387880e+00,-4.448060524615103262e+00
-1.076879642263711023e+00,-8.095881517410360440e-01,-6.497359885705455973e-01,-5.190372726005129778e+00,-2.752848785235039841e+00
6.348845490209391595e-01,-8.795525147924017073e-01,7.584630931913105903e-04,-6.086681651514147529e-01,8.782168488054598043e-02
5.434239111098312369e-01,2.891446431588130528e-01,7.231578194502034096e-01,8.263227166538711366e-01,-1.343453594906782733e-01
-4.138723260340081422e-01,-3.107768144702823254e-01,3.255744741249990692e-01,-1.026490976015352885e+00,-8.944412419826537342e-01
8.390899700885733337e-01,-8.398260820455643039e-01,6.919111115657144984e-01,-1.449195583630973339e-01,1.225396805083342144e+00
4.374374571223726416e-01,2.778836260310034098e-02,-9.822104385619279121e-01,-8.521909928795236011e-01,-4.369381961014967564e-01
-7.761983333755548831e-01,-9.030475588302490086e-01,-1.500608670542340484e-01,-4.098373505326489585e+00,-1.860410580040394946e+00
3.934365237327331344e-01,-4.454671819069391803e-01,2.490567626071596430e-02,-3.917001817279310849e-01,3.850146527515430073e-01
4.832518422634821120e-01,-2.752062859619434088e-01,8.065623520053795126e-01,-1.257526532390788321e-01,-1.119248237043163341e-02
-2.122650173188189437e-01,-5.010782697976012834e-01,-5.264217616975140901e-01,-1.379155740279607745e+00,-7.075995193632491631e-01
2.888502792757689508e-01,-8.877444357462125346e-01,-3.555182303263284410e-02,-2.330224549833640690e+00,-1.336531980786634710e+00
1.683660450041941370e-01,-1.101107477697902848e+00,1.204953658124697347e+00,-5.183132500338605286e-01,-7.917579802457633820e-01
-2.734062706103944640e-01,9.693447452472276904e-01,2.460980299035329943e-01,2.415600281194028032e+00,1.780191742975241631e+00
9.338148310110864214e-01,-1.824379632301792675e+00,2.776606196263608495e-01,-1.825885524822819850e+00,-1.040168676177491536e+00
-8.934766757397898107e-02,2.628358548279674523e-01,-4.069646815527926814e-02,3.655825167247921392e-01,-2.070588112713191431e-01
-1.038579330989641170e+00,-7.103545936041670839e-01,7.620869137462764620e-01,-4.139068951461730705e+00,-3.634804755870735704e+00
-6.492386016904927448e-02,-6.245447406811112101e-01,-1.199254104894081907e+00,2.571605648430725921e+00,3.319877407357871846e-01
8.940730559638836450e-01,-1.573267027065264445e+00,-5.224027402249916685e-01,-4.028350843744257781e-01,5.955842435608232899e-01
-5.998494169888870520e-01,-2.695551184062564692e-02,-3.627369802457305337e-01,-1.827833682854638431e+00,-1.223307772462200793e+00
-6.152568522439912785e-02,-4.895312446427126374e-01,8.212719083780552209e-02,-1.675458935794636561e+00,-6.203997879930640558e-01
1.168670321445862692e+00,9.343855212647222963e-01,1.922671020736549125e-03,5.580246894417629555e+00,2.768037910103039678e+00
6.530536294259300066e-03,-4.992465215623889119e-01,-1.365826990711230371e+00,-1.315434288838779331e-01,2.657979306842886968e-01
-6.334558264899523561e-01,-9.616237945919218211e-01,7.110642163390956672e-02,-5.746549032429097537e+00,-3.065040384685929986e+00
-8.806222186909004046e-01,-1.059821030292954491e+00,-5.468624286873839946e-01,-5.373766521486141201e+00,-2.131847162610991830e+00
-3.254768407847444256e-01,8.442476236369093057e-01,1.812079535263380947e+00,-9.001982185701191685e-01,-8.804254950423443526e-01
4.893668693154658578e-01,5.010872239964797581e-01,-1.739540262067970910e-01,8.131386694259861159e-01,1.726366286646234371e+00
1.462670589529351528e-01,-3.080930710539113715e-01,6.786242819515347913e-01,6.156277226276183345e-01,-6.247800742340487989e-01
4.798089486510744850e-01,1.463702810521939846e+00,-3.556111455582086078e-01,5.198619031151507919e+00,3.277620532130064213e+00
1.059533162538508044e+00,2.349580772804872875e-01,-1.569962267703947367e-01,2.090617240450106884e+00,2.174033670801982954e+00
1.966057571492303147e-01,-2.597046810965070729e-01,-5.467747826770588127e-01,4.666797208235320404e-01,-4.092494374719022887e-01
6.341526004526411298e-02,4.570572939357693265e-01,5.437097594248924137e-01,5.365930489935419878e-01,1.777003584999132801e-01
2.026311088755504419e-01,-9.715796589564934527e-01,8.496274264923446840e-01,-5.919664132341138085e-01,-1.620904764851275326e+00
2.611426593800786344e-01,8.856240594070029226e-02,-8.110371139090551962e-01,1.028724486212865719e+00,1.544732792073977512e+00
-6.481731615900281351e-01,-9.990498071880191677e-01,3.317765786832066466e-01,-2.927106293683144234e+00,-1.475058349129159119e+00
-5.368049028675941914e-01,5.080400192628026224e-01,5.009548577058929864e-01,-1.445432718005937645e+00,-5.549636329675415869e-01
1.242516638550362866e-02,5.585015028947353244e-01,8.898581922594520632e-01,5.744009789131996335e-01,-1.501182687970857854e-01
3.456267064992996074e-01,-9.647260567422237532e-02,-3.029911017289318997e-01,3.090550752762859510e-01,7.006917089447125546e-01
1.062403285572922407e+00,9.500558861085421913e-01,1.017866023106180906e+00,5.059451425181193507e+00,2.699023467949500432e+00
-6.317546621978655796e-01,-6.202671617664037296e-01,-6.964322044367712294e-01,-4.255114100322872517e+00,-1.971363287902302863e+00
6.154380160039653047e-01,4.753946154765223975e-01,2.306962370880062119e-01,2.538867338121355566e+00,1.541595748653373565e+00
4.344439860166892098e-01,-1.098524061466335106e-01,-2.110593492667635629e-01,3.314403500058279217e+00,9.205636017989733411e-01
3.546406597653554149e-01,-1.018998487001839148e+00,-8.607851732211430074e-02,-1.562599547542338208e+00,-7.212110862949447920e-01
-4.490457799362593261e-02,6.069824643990440194e-01,8.050888949787972093e-01,3.185976310353686003e+00,1.054237878776995485e+00
-1.128761869019432540e+00,1.498569389438412003e+00,4.465708978605438806e-01,2.925901079190149634e-01,1.471885582584737950e-01
1.985294254417249715e-01,2.730427868189719831e+00,1.971117107069546792e+00,8.667274668887747779e+00,3.735980352478452282e+00
